# P14534 auto-push subset — pure source-verified rows only (no catalog tiebreaks). Consumed by bot/push_property.py; net-new is diffed live against Wikidata before submit. Source permalinks @ 944dc915566d.
Q11352	P14534	"InnerProductGeometry.angle"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Geometry/Euclidean/Angle/Unoriented/Basic.lean#L40"	S813	+2026-07-02T00:00:00Z/11
Q11567	P14534	"Complex"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/Complex/Basic.lean#L33"	S813	+2026-07-02T00:00:00Z/11
Q12916	P14534	"Real"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/Real/Basic.lean#L35"	S813	+2026-07-02T00:00:00Z/11
Q17295	P14534	"EuclideanSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Analysis/InnerProductSpace/PiL2.lean#L112"	S813	+2026-07-02T00:00:00Z/11
Q43260	P14534	"Polynomial"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Polynomial/Basic.lean#L71"	S813	+2026-07-02T00:00:00Z/11
Q44337	P14534	"Matrix"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/LinearAlgebra/Matrix/Defs.lean#L54"	S813	+2026-07-02T00:00:00Z/11
Q45715	P14534	"SimpleGraph.completeGraph"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Combinatorics/SimpleGraph/Basic.lean#L319"	S813	+2026-07-02T00:00:00Z/11
Q49008	P14534	"Nat.Prime"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/Nat/Prime/Defs.lean#L41"	S813	+2026-07-02T00:00:00Z/11
Q53875	P14534	"AffineSubspace.Parallel"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/LinearAlgebra/AffineSpace/AffineSubspace/Basic.lean#L823"	S813	+2026-07-02T00:00:00Z/11
Q83478	P14534	"Group"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Group/Defs.lean#L1233"	S813	+2026-07-02T00:00:00Z/11
Q104752	P14534	"IsCoprime"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/Coprime/Basic.lean#L44"	S813	+2026-07-02T00:00:00Z/11
Q120976	P14534	"Nat.factorial"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/Nat/Factorial/Basic.lean#L35"	S813	+2026-07-02T00:00:00Z/11
Q141488	P14534	"SimpleGraph"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Combinatorics/SimpleGraph/Basic.lean#L92"	S813	+2026-07-02T00:00:00Z/11
Q161172	P14534	"Ring"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Ring/Defs.lean#L147"	S813	+2026-07-02T00:00:00Z/11
Q163875	P14534	"Cardinal"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/SetTheory/Cardinal/Defs.lean#L80"	S813	+2026-07-02T00:00:00Z/11
Q170058	P14534	"Continuous"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/Defs/Basic.lean#L153"	S813	+2026-07-02T00:00:00Z/11
Q175199	P14534	"ProbabilityTheory.variance"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Probability/Moments/Variance.lean#L63"	S813	+2026-07-02T00:00:00Z/11
Q178546	P14534	"Matrix.det"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/LinearAlgebra/Matrix/Determinant/Basic.lean#L59"	S813	+2026-07-02T00:00:00Z/11
Q179208	P14534	"Equiv.Perm.subgroupOfMulAction"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/GroupTheory/Perm/Subgroup.lean#L71"	S813	+2026-07-02T00:00:00Z/11
Q180953	P14534	"MetricSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/MetricSpace/Defs.lean#L69"	S813	+2026-07-02T00:00:00Z/11
Q181296	P14534	"CommGroup"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Group/Defs.lean#L1301"	S813	+2026-07-02T00:00:00Z/11
Q184743	P14534	"Function.Periodic"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Ring/Periodic.lean#L44"	S813	+2026-07-02T00:00:00Z/11
Q187235	P14534	"riemannZeta"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/NumberTheory/LSeries/RiemannZeta.lean#L120"	S813	+2026-07-02T00:00:00Z/11
Q190391	P14534	"ProbabilityTheory.tendstoInDistribution_inv_sqrt_mul_sum_sub"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Probability/CentralLimitTheorem.lean#L123"	S813	+2026-07-02T00:00:00Z/11
Q191780	P14534	"Ordinal"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/SetTheory/Ordinal/Basic.lean#L104"	S813	+2026-07-02T00:00:00Z/11
Q193286	P14534	"exists_deriv_eq_zero"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Analysis/Calculus/LocalExtr/Rolle.lean#L58"	S813	+2026-07-02T00:00:00Z/11
Q193878	P14534	"Ideal.quotientInfRingEquivPiQuotient"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/Ideal/Quotient/Operations.lean#L245"	S813	+2026-07-02T00:00:00Z/11
Q203484	P14534	"InnerProductSpace.laplacianWithin"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Analysis/InnerProductSpace/Laplacian.lean#L131"	S813	+2026-07-02T00:00:00Z/11
Q205966	P14534	"RiemannHypothesis"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/NumberTheory/LSeries/RiemannZeta.lean#L184"	S813	+2026-07-02T00:00:00Z/11
Q209675	P14534	"Distribution.delta"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Analysis/Distribution/Distribution.lean#L195"	S813	+2026-07-02T00:00:00Z/11
Q213363	P14534	"IsOpen"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/Defs/Basic.lean#L94"	S813	+2026-07-02T00:00:00Z/11
Q214159	P14534	"InnerProductSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Analysis/InnerProductSpace/Defs.lean#L106"	S813	+2026-07-02T00:00:00Z/11
Q220680	P14534	"ContractingWith.exists_fixedPoint"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/MetricSpace/Contracting.lean#L94"	S813	+2026-07-02T00:00:00Z/11
Q237193	P14534	"ProbabilityTheory.expMeasure"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Probability/Distributions/Exponential.lean#L94"	S813	+2026-07-02T00:00:00Z/11
Q245098	P14534	"intermediate_value_Icc"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/Order/IntermediateValue.lean#L552"	S813	+2026-07-02T00:00:00Z/11
Q245462	P14534	"IsCyclic"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Group/Defs.lean#L1054"	S813	+2026-07-02T00:00:00Z/11
Q253214	P14534	"Metric.isCompact_iff_isClosed_bounded"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/MetricSpace/Bounded.lean#L335"	S813	+2026-07-02T00:00:00Z/11
Q288465	P14534	"MulAction"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Group/Action/Defs.lean#L134"	S813	+2026-07-02T00:00:00Z/11
Q311627	P14534	"Padic"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/NumberTheory/Padics/PadicNumbers.lean#L530"	S813	+2026-07-02T00:00:00Z/11
Q318737	P14534	"CategoryTheory.Abelian"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/CategoryTheory/Abelian/Basic.lean#L111"	S813	+2026-07-02T00:00:00Z/11
Q327069	P14534	"ProbabilityTheory.cond"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Probability/ConditionalProbability.lean#L75"	S813	+2026-07-02T00:00:00Z/11
Q364089	P14534	"LinearRecurrence"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/LinearRecurrence.lean#L52"	S813	+2026-07-02T00:00:00Z/11
Q381892	P14534	"CompactSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/Defs/Filter.lean#L282"	S813	+2026-07-02T00:00:00Z/11
Q386228	P14534	"ProbabilityTheory.cdf"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Probability/CDF.lean#L55"	S813	+2026-07-02T00:00:00Z/11
Q431078	P14534	"FreeGroup"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/GroupTheory/FreeGroup/Basic.lean#L456"	S813	+2026-07-02T00:00:00Z/11
Q438814	P14534	"alternatingGroup"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/GroupTheory/SpecificGroups/Alternating.lean#L73"	S813	+2026-07-02T00:00:00Z/11
Q466109	P14534	"Subgroup"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Group/Subgroup/Defs.lean#L305"	S813	+2026-07-02T00:00:00Z/11
Q505798	P14534	"Subgroup.card_subgroup_dvd_card"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/GroupTheory/Coset/Card.lean#L67"	S813	+2026-07-02T00:00:00Z/11
Q516776	P14534	"Measurable"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/MeasureTheory/MeasurableSpace/Defs.lean#L492"	S813	+2026-07-02T00:00:00Z/11
Q534131	P14534	"RootPairing.IsRootSystem"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/LinearAlgebra/RootSystem/Defs.lean#L117"	S813	+2026-07-02T00:00:00Z/11
Q571124	P14534	"IsSimpleGroup"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/GroupTheory/Subgroup/Simple.lean#L37"	S813	+2026-07-02T00:00:00Z/11
Q582271	P14534	"IsNoetherianRing"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/Noetherian/Defs.lean#L195"	S813	+2026-07-02T00:00:00Z/11
Q607728	P14534	"Irrational"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/NumberTheory/Real/Irrational.lean#L36"	S813	+2026-07-02T00:00:00Z/11
Q616608	P14534	"NumberField"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/NumberTheory/NumberField/Basic.lean#L42"	S813	+2026-07-02T00:00:00Z/11
Q619436	P14534	"Ideal.Quotient.ring"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/Ideal/Quotient/Defs.lean#L64"	S813	+2026-07-02T00:00:00Z/11
Q652446	P14534	"UniformSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/UniformSpace/Defs.lean#L192"	S813	+2026-07-02T00:00:00Z/11
Q659746	P14534	"IsWellOrder"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Order/RelClasses.lean#L270"	S813	+2026-07-02T00:00:00Z/11
Q674689	P14534	"CliffordAlgebra"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/LinearAlgebra/CliffordAlgebra/Basic.lean#L73"	S813	+2026-07-02T00:00:00Z/11
Q719395	P14534	"CategoryTheory.Category"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/CategoryTheory/Category/Basic.lean#L233"	S813	+2026-07-02T00:00:00Z/11
Q743179	P14534	"Subgroup.Normal"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Group/Subgroup/Defs.lean#L620"	S813	+2026-07-02T00:00:00Z/11
Q746083	P14534	"ContinuousMap.Homotopy"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/Homotopy/Basic.lean#L76"	S813	+2026-07-02T00:00:00Z/11
Q746550	P14534	"TangentBundle"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Geometry/Manifold/IsManifold/Basic.lean#L1074"	S813	+2026-07-02T00:00:00Z/11
Q752487	P14534	"Module.Dual"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/LinearAlgebra/Dual/Defs.lean#L61"	S813	+2026-07-02T00:00:00Z/11
Q759832	P14534	"IsSolvable"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/GroupTheory/Solvable.lean#L106"	S813	+2026-07-02T00:00:00Z/11
Q833293	P14534	"trapezoidal_integral"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/MeasureTheory/Integral/IntervalIntegral/TrapezoidalRule.lean#L33"	S813	+2026-07-02T00:00:00Z/11
Q838611	P14534	"Metric.ball"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/MetricSpace/Pseudo/Defs.lean#L369"	S813	+2026-07-02T00:00:00Z/11
Q845060	P14534	"IsExtrOn"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Order/Filter/Extr.lean#L118"	S813	+2026-07-02T00:00:00Z/11
Q847073	P14534	"EuclideanSpace.dist_eq"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Analysis/InnerProductSpace/PiL2.lean#L159"	S813	+2026-07-02T00:00:00Z/11
Q848569	P14534	"CompleteSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/UniformSpace/Cauchy.lean#L369"	S813	+2026-07-02T00:00:00Z/11
Q858656	P14534	"CommRing"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Ring/Defs.lean#L414"	S813	+2026-07-02T00:00:00Z/11
Q863912	P14534	"Ideal.IsPrime"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/Ideal/Prime.lean#L40"	S813	+2026-07-02T00:00:00Z/11
Q864475	P14534	"CategoryTheory.Functor"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/CategoryTheory/Functor/Basic.lean#L39"	S813	+2026-07-02T00:00:00Z/11
Q866116	P14534	"exists_extension_norm_eq"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Analysis/Normed/Module/HahnBanach.lean#L45"	S813	+2026-07-02T00:00:00Z/11
Q867345	P14534	"EuclideanDomain"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/EuclideanDomain/Defs.lean#L73"	S813	+2026-07-02T00:00:00Z/11
Q868169	P14534	"MonoidHom"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Group/Hom/Defs.lean#L365"	S813	+2026-07-02T00:00:00Z/11
Q909601	P14534	"TangentSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Geometry/Manifold/IsManifold/Basic.lean#L1041"	S813	+2026-07-02T00:00:00Z/11
Q929536	P14534	"Subring"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Ring/Subring/Defs.lean#L164"	S813	+2026-07-02T00:00:00Z/11
Q942423	P14534	"Module.Projective"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Module/Projective.lean#L70"	S813	+2026-07-02T00:00:00Z/11
Q1003025	P14534	"PowerSeries"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/PowerSeries/Basic.lean#L59"	S813	+2026-07-02T00:00:00Z/11
Q1052579	P14534	"UniqueFactorizationMonoid"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/UniqueFactorizationDomain/Defs.lean#L130"	S813	+2026-07-02T00:00:00Z/11
Q1062242	P14534	"CategoryTheory.GrothendieckTopology"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/CategoryTheory/Sites/Grothendieck.lean#L75"	S813	+2026-07-02T00:00:00Z/11
Q1063579	P14534	"DirichletCharacter"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/NumberTheory/DirichletCharacter/Basic.lean#L39"	S813	+2026-07-02T00:00:00Z/11
Q1071270	P14534	"intervalIntegral.integral_comp_mul_deriv"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/MeasureTheory/Integral/IntervalIntegral/IntegrationByParts.lean#L530"	S813	+2026-07-02T00:00:00Z/11
Q1138992	P14534	"lucas_lehmer_sufficiency"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/NumberTheory/LucasLehmer.lean#L579"	S813	+2026-07-02T00:00:00Z/11
Q1142704	P14534	"IsLocalRing"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/LocalRing/Defs.lean#L29"	S813	+2026-07-02T00:00:00Z/11
Q1148456	P14534	"Computable"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Computability/Partrec.lean#L240"	S813	+2026-07-02T00:00:00Z/11
Q1194212	P14534	"RingHom"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Ring/Hom/Defs.lean#L295"	S813	+2026-07-02T00:00:00Z/11
Q1203540	P14534	"Ideal.IsMaximal"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/Ideal/Maximal.lean#L46"	S813	+2026-07-02T00:00:00Z/11
Q1283623	P14534	"Order.cof"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/SetTheory/Cardinal/Cofinality/Basic.lean#L34"	S813	+2026-07-02T00:00:00Z/11
Q1330377	P14534	"MulAction.sum_card_fixedBy_eq_card_orbits_mul_card_group"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/GroupTheory/GroupAction/Quotient.lean#L267"	S813	+2026-07-02T00:00:00Z/11
Q1411887	P14534	"TendstoUniformly"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/UniformSpace/UniformConvergence.lean#L114"	S813	+2026-07-02T00:00:00Z/11
Q1442189	P14534	"CategoryTheory.NatTrans"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/CategoryTheory/NatTrans.lean#L51"	S813	+2026-07-02T00:00:00Z/11
Q1491995	P14534	"ConnectedSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/Connected/Basic.lean#L652"	S813	+2026-07-02T00:00:00Z/11
Q1497184	P14534	"FractionalIdeal"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/FractionalIdeal/Basic.lean#L82"	S813	+2026-07-02T00:00:00Z/11
Q1572357	P14534	"LocallyConvexSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/Algebra/Module/LocallyConvex.lean#L50"	S813	+2026-07-02T00:00:00Z/11
Q1780005	P14534	"CategoryTheory.Comma"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/CategoryTheory/Comma/Basic.lean#L67"	S813	+2026-07-02T00:00:00Z/11
Q1780743	P14534	"IsCompactOperator"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Analysis/Normed/Operator/Compact/Basic.lean#L70"	S813	+2026-07-02T00:00:00Z/11
Q1816967	P14534	"exists_continuous_zero_one_of_isClosed"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Topology/UrysohnsLemma.lean#L321"	S813	+2026-07-02T00:00:00Z/11
Q1945014	P14534	"CategoryTheory.MonoidalCategory"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/CategoryTheory/Monoidal/Category.lean#L160"	S813	+2026-07-02T00:00:00Z/11
Q2039387	P14534	"EReal"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/EReal/Basic.lean#L34"	S813	+2026-07-02T00:00:00Z/11
Q2256541	P14534	"ConvexCone"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Geometry/Convex/Cone/Basic.lean#L59"	S813	+2026-07-02T00:00:00Z/11
Q2584477	P14534	"Real"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/Real/Basic.lean#L35"	S813	+2026-07-02T00:00:00Z/11
Q2989575	P14534	"Irreducible"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Group/Irreducible/Defs.lean#L43"	S813	+2026-07-02T00:00:00Z/11
Q3229345	P14534	"Subgroup.closure_mul_image_eq"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/GroupTheory/Schreier.lean#L93"	S813	+2026-07-02T00:00:00Z/11
Q3773677	P14534	"Int.ModEq"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/Int/ModEq.lean#L29"	S813	+2026-07-02T00:00:00Z/11
Q4115724	P14534	"GenContFract"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/ContinuedFractions/Basic.lean#L108"	S813	+2026-07-02T00:00:00Z/11
Q7315530	P14534	"IsLocalRing.ResidueField"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/LocalRing/ResidueField/Defs.lean#L29"	S813	+2026-07-02T00:00:00Z/11
Q25378068	P14534	"StandardBorelSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/MeasureTheory/Constructions/Polish/Basic.lean#L80"	S813	+2026-07-02T00:00:00Z/11
Q66707394	P14534	"Countable"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/Countable/Defs.lean#L40"	S813	+2026-07-02T00:00:00Z/11
